ALT TEXT PROCESSING REPORT
==================================================
Generated: 2025-06-19 14:05:20

SUMMARY:
Total images processed: 1760
Successfully matched: 1611
UUID not in spreadsheet - kept existing alt: 149
UUID not in spreadsheet - no alt attribute: 0
Other no match - kept existing alt: 0
Other no match - no alt attribute: 0
Errors: 0

DETAILED RESULTS:
--------------------------------------------------
Filename                  UUID                                Status     Alt Text
ann_501_ad_20.html        1hK8BGwMCtsK3nY28LEW-8rnDbGIMiaZa   MATCHED    Several cast models
ann_501_ad_20.html        1qmCfQvzoPZTgkZQfMz4JIxA85NsYp4jk   MATCHED    Black livecast sculpture
ann_501_ad_20.html        1ZWrY8giutJ6sC4Oc_oESEMBRBVDbW-25   MATCHED    Bearded dragon next two two tools
ann_501_ad_20.html        1-w8rpJ2D_5169bQdrdF81gZeedZIkh52   MATCHED    Bearded dragon on clay slab
ann_501_ad_20.html        1gcw3khvJzU33tEH7j85B-PGmq9QPJ8YT   MATCHED    Bearded gragon ontop of a clay slab with rolls of ...
ann_501_ad_20.html        1ugiwNkaRN57VuafvKIEt3s37KHuDsyez   MATCHED    Plaster pourded ontop of bearded dragon
ann_501_ad_20.html        1VwxYZtaKOzJEuo4dE9OQO1g1hXKjKRrT   MATCHED    Base of mold after the clay base was removed
ann_501_ad_20.html        1RlY0jcJqpTSSR-BE8DXynExst8PjcTBx   MATCHED    Mold made out of plaster with clay wall
ann_501_ad_20.html        16IN27UUcJDdfQWajmRHaULZYCnErP6Jm   MATCHED    Opened mold with bearded dragon and support system...
ann_501_ad_20.html        15xzX0LzaetXB0psWM-IqVsOSOSW86qbX   MATCHED    Close up of bearded dragon in plaster mold
ann_501_ad_20.html        1YvzdW2ti7CeNUctENxt16ZpaUzyqQcg_   MATCHED    Mold after firing
ann_501_ad_20.html        1r4h2RJdWCv6eParZR0Y8Xovg32KJUlTn   MATCHED    Detail of bones inside mold
ann_501_ad_20.html        1KLKR7S8p4T7SWBhANVfhcg4tTUCPlf6_   MATCHED    Detail of three bones in plaster
ann_501_ad_20.html        1HFByqL97H-PMzpNx4gL182TEZWF1w5ws   MATCHED    Crucible of molten metal pouring into a mold
ann_501_ad_20.html        1TE_MrvVFWB009nUb1iX0eSzBsRgofA-s   MATCHED    Upper section of mold with bronze cast inside
ann_501_ad_20.html        12Kz06yWOneJKFxBfSfmJ25T_3IJ2ayB9   MATCHED    Bronze cast of lizard and supports
ann_501_ad_20.html        1LGKTk77QJrv_7H2-Gtt1mtkuaeRbt-dr   MATCHED    Underside of bronze cast
ann_501_ad_20.html        1cREfOrej0s8ITa0xE7j0AkN4F6ccEJQs   MATCHED    Detail of scales on bronze cast of lizard
ann_501_ad_20.html        1g6_RGrgDuPQhjwbb7WDs3XeagPpksreC   MATCHED    Bronze lizard next to hand tools
ann_501_ad_20.html        1u2yMsLUf8SJhNVMggnbVPfuLqBZ_M0DP   MATCHED    Bronze lizard colored a dark brown
ann_501_ad_20.html        17RG0sAKPXsQiqpReGdifZdOpLqtQJPEA   MATCHED    Close up of base of dark brown lizard
ann_501_ad_20.html        1ANWTGd4rLvcDgB9J-663Ye4LXf8yyMGE   MATCHED    Bronze lizard surrounded by a wax support system
ann_501_ad_20.html        1hxxYWKkJ8r5x84ydE-fXLMQfPvxOdqvA   MATCHED    Bronze lizard surrounded by a wax support system
ann_501_ad_20.html        1OEyUfgQ1xjDvjkLhuhTezJ5loYesMu4P   MATCHED    X-ray of mold
ann_501_ad_20.html        1tQb8swPexQXCvs3KI8nMpBls0JEs22K0   MATCHED    Two side by side casts made with different techniq...
ann_501_ad_20.html        1PqNI9Hb9s8GxAIlj817ytuIlM--4F2v7   MATCHED    Close up of bronze cast made with experimental tec...
ann_501_ad_20.html        1aqURNVnpm9YEVpMwxt207paiA1DQLKnT   MATCHED    Detail of bronze cast
ann_501_ad_20.html        1LHn2PaiAMsePyIoTTgegrTfRSjX-B3fd   MATCHED    Four molds made of clay
ann_501_ad_20.html        15mtVCfYxNNb8rcIFwKKlJgiuQ4WXm1Fv   MATCHED    Rose stems surrounded by a wax support system
ann_501_ad_20.html        1hAJIdfpaHLzdVdVl1pl5Mr23BmJ0B5R0   MATCHED    Rose head in a clay base
ann_501_ad_20.html        11vq1zyVjlcxxBFhEqpr_i-YWTsnIQpRx   MATCHED    Bronze relief image
ann_501_ad_20.html        1oM6Q79Curp6TX7uafJMm07ysCA5_xV_e   MATCHED    Close up of the reverse of a 16th century bronze w...
ann_501_ad_20.html        1qmOOlirf0THqMkN9mhD00Ocb_JKZuAo_   MATCHED    Close up of olive tree leaves cast in bronze
ann_501_ad_20.html        1hPYqKwpufVfZnwfeSuEvy1WV6DgaYCsE   MATCHED    Basketfull of bronze olive tree leaves
ann_501_ad_20.html        1a4NMpSLLQ1-W0zq_6QDvmvMolnYOmdsj   MATCHED    Rosemary stem placed in a mold
ann_501_ad_20.html        1win0P0d7ZNjtkfrLxXFOlNfhRSxGPr7l   MATCHED    Bronze cast of rosemary leaves
ann_501_ad_20.html        1nRnJdUi9dmUiEemWV8ZgpN25-tvNux_6   MATCHED    Holes in a plaster mold
ann_501_ad_20.html        1N7MkJw6WxsBlSQL0bsSTZynU3SMoD9B0   MATCHED    Prof. Smith holding a mold and blowing ash out of ...
ann_501_ad_20.html        1Vg3rqKyQhXgNGUc_J54ePNp9WQcqsDve   MATCHED    Mold with metal being poured in
ann_501_ad_20.html        14EX6EG5GE5oQ8j2sFuGp1lQmfmbFJF-b   MATCHED    Molten metal on the top of a mold
ann_501_ad_20.html        1DaS2HTp9CDnBnHPz0B5sMExCwoxnkd2H   MATCHED    Magnified image of a plaster mold
ann_501_ad_20.html        1kXs9ckZX5ZP_0-PDCksBx1KYIjF7MngK   MATCHED    Stencil art reading "in persuit of magic"
ann_502_ad_20.html        1Wns2j0w8W7l5Zu4LIKlot53xHw72fi_R   MATCHED    Members of the Making and Knowing Project around a...
ann_502_ad_20.html        1X5WQr6hpxUTFqse3eoT40reFuQAicQMA   UUID NOT IN SPREADSHEET (kept existing) fig. 2
ann_502_ad_20.html        1EYWfUGDDolHdN_SjWmQwhsUpyyxCAxvY   MATCHED    Partially skinned cat
ann_502_ad_20.html        1yclCfDRdUvmUcG982e5sCaznMDKhAAUD   MATCHED    Partially skinned mouse on its back
ann_502_ad_20.html        1zS1xWgDgbIHTZy6YDCsSaECxJQdufbmP   MATCHED    Hands removing viscera from a partially skinned mo...
ann_502_ad_20.html        1Gvtfr6ztbNYRGsBoj74nJd2l7BB1OrSq   MATCHED    Hands holding cotton stuffing
ann_502_ad_20.html        1DIA220LZoHl18zSbyAKARvG0Z-lToWwr   UUID NOT IN SPREADSHEET (kept existing) fig. 7
ann_502_ad_20.html        1w4p_df1Dn5d8bwK1HtzRNvodN_FYKw9T   MATCHED    Small canvas pouch being sewn
ann_502_ad_20.html        1IHGgmaQ6-SkTudjmoH7nT1egC9JCul38   MATCHED    Mouse skin being sewn over a cotton pouch
ann_502_ad_20.html        1s3YOXTDvSWk6NsqSaZi5tiia8KEZzraP   UUID NOT IN SPREADSHEET (kept existing) fig. 10
ann_502_ad_20.html        15kyIQnlr8Z-QLCAdVHcOTCSBkxMkrpNF   MATCHED    Toothbrush applying a powder onto a stuffed cat
ann_502_ad_20.html        1SFk8uFQK_VL-pWNcnid3GgAoSQ2OrR-o   MATCHED    Stick inserted into the mouth of a stuffed cat
ann_502_ad_20.html        1Hi46LDT9vt58V2_zul6ylxe4-2Y4jqxX   MATCHED    Upside down taxedermied cat
ann_502_ad_20.html        1-lO1azgU7q4aIO2IhtnWtmgMELoTKlmS   MATCHED    Upside down taxedermied cat
ann_502_ad_20.html        1zNoLCVGpbwjt41A6eYWyZiZ-DJ4ZrA2a   MATCHED    Upside down taxedermied cat
ann_502_ad_20.html        13NSaPt4OKMBZjhBEoYuUDzcyu0PMce_A   MATCHED    Mouse with glass eyes
ann_502_ad_20.html        1EimPWiWb9m4TbqKaxRRjyA85wwjteCDp   MATCHED    Members of the Making and Knowing Team around a ta...
ann_502_ad_20.html        1ht9pqxGGVO7q-iN2oP6JqwFx5LTWeenw   MATCHED    Table with five taxedermied animals on it
ann_502_ad_20.html        1pSk40S2M4wEg2YAQw_eQRzZDAxTuJitb   MATCHED    Stuffed rat on a table
ann_502_ad_20.html        1G6NZsWHoVhRWXeWh265NA6kFEAe8329_   MATCHED    Two stuffed rats in different positions on a table
ann_502_ad_20.html        1cYF6jRSEl0PyazYNlDxQ6C2tR-TGhy7d   MATCHED    Sparrow wings pinned onto a stuffed rat
ann_502_ad_20.html        1Qstx4COqqHd9ecG7fHoNNgsgVh9bCMOv   MATCHED    Sparrow wings pinned onto a stuffed rat
ann_502_ad_20.html        1xryZoz2ciw6pbDeovRBQ6q_pHbrjqBVC   MATCHED    Making and Knowing researcher pinning sparrow wing...
ann_502_ad_20.html        15U-i__iSfeZvdC3p2H3EZa5LK2Sz_8Cl   MATCHED    Close up of a stuffed rat with sparrow wings
ann_502_ad_20.html        1AwfirQL6EAZm-8ZZe_Sp6TooM59bs8j2   MATCHED    Close up of a stuffed rat with sparrow wings
ann_502_ad_20.html        1MyUks1V7K_mpJmioiBTjNg-mAsIuvhlQ   MATCHED    Close up of a stuffed rat with sparrow wings
ann_502_ad_20.html        15UWFnaIRZLnYGWZZkpVnYMpDEUpdWxi9   MATCHED    Close up of several stuffed rats with sparrow wing...
ann_502_ad_20.html        1CoD9rCCCItTTcF-TYyzbjLmIED-Twr2b   MATCHED    Taxedermied mouse and cat
ann_503_ad_20.html        1bx1XrF1czcqwS9hA9tkVBjZlJcfXxEN6   MATCHED    Seventeenth century map of southern France
ann_503_ad_20.html        1HboNI9pjm7tpfGGh0FEKYWaQ6CB_sPxU   MATCHED    Modern map of southern France
ann_503_ad_20.html        1IuGjSyj-RF15cOnJm9vUF8vfHrpjUtDW   MATCHED    Modern map of Montpellier, France with print image...
ann_503_ad_20.html        173Zk8MKk5lkn2uP0TgETUgIK9KIqVOs8   MATCHED    Modern map of Mende, France with image of church b...
ann_503_ad_20.html        1NY51mYjQh8TzKscTRbAoC5exXsFBUvBi   MATCHED    Modern map of Rodez, France with image of church b...
ann_503_ad_20.html        1tmvhSUft1-EI72lMCbFUa-r4R_CpLyuE   MATCHED    Modern map of Albi, France with image of church
ann_503_ad_20.html        1M3qRIXKEdEk5jR5n0lyb1d3lTrcHx4C5   MATCHED    Modern map of Aurignac, France with image of the c...
ann_503_ad_20.html        1PQm6ntjLxGqfU9qjdt8T_nbquT1t7B1L   MATCHED    Modern map of Ox and Le Fousseret, France with ima...
ann_503_ad_20.html        1VS1wbqR6lYfXX3IufFeaHJ0amw_Kmji0   MATCHED    Modern map of Foix, France with image of church
ann_503_ad_20.html        1gNe2Pnhf1wodTNpOnlnvXscbpQe97Avh   MATCHED    Photo of plains underneath a mountain range
ann_503_ad_20.html        1QbK57US02Ym6nNyUHEnPqhuw-O5sDdJE   MATCHED    Modern map of Carmen and Aurgane, France with imag...
ann_503_ad_20.html        1Y9LxIyWo8ameYfZ6IFtMTUAac8LJRp2P   MATCHED    Modern map of Carmen and Aurgane, France with imag...
ann_503_ad_20.html        1M7kTxihT0Ke9yJSAsbtJt5fT5Gkth1YJ   MATCHED    Seventeenth century map of Toulouse
ann_503_ad_20.html        14CDkAlWkRw_HJGapl2UJkv5AJq7YPKpu   MATCHED    Print of three people outside an imposing stone bu...
ann_503_ad_20.html        1Cem9HdwItCAFpe0brxXpoBDFZVcBsnx6   MATCHED    Manuscript image
ann_503_ad_20.html        1VrXemk6eNpUVzFNSvjU_BrnS7Kdo5Cur   MATCHED    Image of Cathedral of Saint-Etienne in France and ...
ann_503_ad_20.html        1Ak47yxkmy1U2fk86igrK4h-vTc7r9DLT   MATCHED    Manuscript image
ann_503_ad_20.html        1p0m_hU_8u2AF7uUrSnS8F_ODSREhaPt8   MATCHED    Manuscript image
ann_503_ad_20.html        1gbftC5utYE2e46joxD0ka8qCJZxkfi62   MATCHED    Seventeenth century map of Toulouse and surroundin...
ann_503_ad_20.html        1FQOmUPeC5YIeKxWMjvxHlSgiWom5-gNq   MATCHED    Photo of park and vineyard outside a city
ann_503_ad_20.html        1vIJmQdr69pZ4JvBcIRy_E-WqIhX9qrUP   MATCHED    Photos of tree, sands, and grass in vineyard outsi...
ann_503_ad_20.html        1YkGLFXReF6J_TTuxVHnll__nByqEFI1X   MATCHED    Seventeenth century map of Toulouse and surroundin...
ann_503_ad_20.html        1We8eCLTkZnRCrYOD3WMM5PxNHAhQBN3j   MATCHED    Close up on seventeenth century map of old castle.
ann_503_ad_20.html        11CAfsWBJdq8Jz4Ybk9-ReiGNEemDq9Gd   MATCHED    Modern map and photo showing the previous location...
ann_503_ad_20.html        1wmsm1jzWr0dSX4EW_ErhUMl7FGeisifS   MATCHED    Photos of cliff side by a small river
ann_503_ad_20.html        1S0TaIhMEjNFFRr5l8zlf645LL_xWpbeb   MATCHED    Photo of course sand before it was grinded and the...
ann_503_ad_20.html        1O_wICQGFSHn-loi8UaRYfdd5rxpaaasI   MATCHED    Photo of sand in a mortar being ground with a pest...
ann_503_ad_20.html        1aV8VtYfkyFYS8CkyrixIVInMzLNo_T22   MATCHED    Photo of apple cider vinegar being added to bowl o...
ann_503_ad_20.html        1ty0QFDOwRNlS4I2om2cATPaqQPFalSLg   MATCHED    Photo of medal in center of a box mold with a mort...
ann_503_ad_20.html        1Y9TKhqmvArhryKAY1-VTHzeVJj4Y_wTV   MATCHED    Photo of hand mixing together sand and vinegar mix...
ann_503_ad_20.html        17KwN8Hpu4JHGPoDJTEKJlVdrvTFvM4Xn   MATCHED    Photo of someone using a mallet to pack down sand ...
ann_503_ad_20.html        14ODdwnOxnzVr-xuxzXmQ4RmvPYe97cuc   MATCHED    Photo of imprinted medal in sand.
ann_503_ad_20.html        1yOjRFC4SD_yneB6d-OI1EGPNFCBK7NzV   MATCHED    Photo of removal of medal from the sand in the box...
ann_503_ad_20.html        1l1FEQC6iRgmov1QJliNoTuFp4iur4YpM   MATCHED    Photo of torch being used in a fume hood to heat s...
ann_503_ad_20.html        1obF0PonIXb_GypBaNM8-dTmnE5fvGK67   MATCHED    Photo of box mold after the casting has been remov...
ann_503_ad_20.html        133zTvgl7E212beURgoGUerZ2bFrSAPHU   MATCHED    Photo of casting, showing some detail of the lette...
ann_503_ad_20.html        1Dj1oq-uHu103ntFIvxRXrCGG2kH6PlWs   UUID NOT IN SPREADSHEET (kept existing) video
ann_503_ad_20.html        1TlfaT73Rl-azTGbLvA6XS2wtdJeAs-Wi   MATCHED    Photo of box mold with beeswax air vents
ann_503_ad_20.html        fig039_julien-Toulouse-Sand_bronze-model-w-sand UUID NOT IN SPREADSHEET (kept existing) fig. 39
ann_503_ad_20.html        1DZf76j-VnnSSYctLasGotm8uJTLwhFif   MATCHED    Photo of furnace made of bricks with crucible for ...
ann_503_ad_20.html        16fGqUNCmeaI-XCYC8YRbduPozcKs5k2Y   MATCHED    Photo of metal cast removed from charred box mold
ann_503_ad_20.html        1K4x_BVqmqsxV9iMepnonOtFEYlZZ2Njl   MATCHED    Photo of course sand being ground in a mortar and ...
ann_503_ad_20.html        1ioxa5xcWNl2iGZ65kGmB9Z6w9dlqHg9d   MATCHED    Photo of lump of hard sand
ann_503_ad_20.html        1ant2FmVBVoLJWwA6QbGpoSm6LsbvUtSz   MATCHED    Photo of vinegar poured onto finely ground sand, c...
ann_503_ad_20.html        1BqLpMqJorFIoiW5quYE4NcH7V8aPk_bV   MATCHED    Close up photo of medal that says "United States o...
ann_503_ad_20.html        1pnJ5MIRK08iyodEWHakyiwE3-cvoGEMf   MATCHED    Medal model covered in ground sand and charcoal
ann_503_ad_20.html        1s5eGtKRsstRGJtAb8xmSqp9MIukxKMeF   MATCHED    Photo of impression of silver metal saying "United...
ann_503_ad_20.html        1cOZ_Q3QBWWH5oDMZNW7U5li_ZxjcjSY7   MATCHED    Photo of metal cast that says "Armed Forces" remov...
ann_503_ad_20.html        1X8WDEfBLi2201A5YWDIlXRCn195xpsio   MATCHED    Photo of box mold seperated, showing the charred s...
ann_503_ad_20.html        1gVHvi2TIxxqhG_zyAcmHw3i_RgHciDUV   MATCHED    fig050_julien-Toulouse-Sand_sharp-detai-of-cast-me...
ann_504_ad_20.html        1Ymbav-oWjZy3ygbf1CIlpaO3Rn6i_8a4   MATCHED    Illustration in manuscript of a snake in a larger ...
ann_504_ad_20.html        1Uoa9m6Gs7MlsmZiT-_ryjk0SW5f4JHrI   MATCHED    Two depictions of a mold in a manuscript
ann_504_ad_20.html        12yiaZuWsj3Af5jvjH1mVic35wrKQKVvU   MATCHED    Bronze cast of a snake
ann_504_ad_20.html        19qtZllANtLZGnKw3MhEexwA68NmHda9n   MATCHED    Close up of a bronze cast of a snake
ann_504_ad_20.html        1MoD7zWU1E_BtkAMZ1QIq3MdwEggPCAqB   MATCHED    Image in manuscript of a snake
ann_504_ad_20.html        1V7GA6XyOiAUjNWhRrphclGS244RtLEXb   MATCHED    Image in manuscript of a casted snake
ann_504_ad_20.html        1E1K0KnwIhZ9y7rHMEUrwo2_sJW1SjhI4   MATCHED    Detail of scales on a cast snake
ann_504_ad_20.html        1UsRAW7QRDpQzhpRz4SBBtZ-ujU6JjzBZ   MATCHED    Detail near head of a cast snake
ann_504_ad_20.html        1D3BVu36j5dovzeYaFWgkV1vFs_y6vdwh   MATCHED    Detail of casting seam on a bronze snake
ann_505_ad_20.html        1IYeBg64ZjtGpseH_DsBP_n1Zw8vWw45h   MATCHED    Box with clear lid with copper sheets submersed in...
ann_505_ad_20.html        1sHZd3T_AyZVFjuDb2TO6ikK2Cl81SiMv   MATCHED    Box with clear lid with deep green copper sheets i...
ann_505_ad_20.html        1ketVFDNPY-TgELVTbCFwsYcL4dhjuj31   MATCHED    Green copper sheets in a clear box
ann_505_ad_20.html        1kzSyWKOYcBxtp0hPZiJ7tJgmHFcke7sY   MATCHED    Copper sheets in a box with orange showing through...
ann_505_ad_20.html        17baajm3168nOU9GEcbQEtWhYw2OHrDv7   MATCHED    Beaker filled with a green powder
ann_505_ad_20.html        1Ia0pQ7_AhGbQZmgzBPAs1m7VjIj9or4G   MATCHED    Mortar and pestle filled with a green powder
ann_505_ad_20.html        1gSK-bhzu1lBNbrfk5YHcpqI8x5U_K-WD   MATCHED    Plastic cup filled with a mixture of green and whi...
ann_505_ad_20.html        1LQu5OeIcIKGqdLwdPMXt8ySNH2X9MEAr   MATCHED    Gold cross with clearly made details
ann_505_ad_20.html        1TYbRwVELJ2GEWLH7wr2PYyY04K1eDq__   MATCHED    Gold ring
ann_506_ad_20.html        1weXlpTZTZ43mxFyNO6oEyTfjWSYa0apm   MATCHED    Two cuttlefish bones on a mesh strainer ontop of a...
ann_506_ad_20.html        1rJayvDlyLfe_695awjHZ2F9NnuKsgO7g   MATCHED    Image of cuttlefish bones in Ms. Fr. 640
ann_506_ad_20.html        1HVD6EwKZCUkrhiqh8KEsxJX8LtUiVtgG   MATCHED    Two cuttlefish bones on a wooden board
ann_506_ad_20.html        1rKuif05JVr9ZUSr4WH5Idzfo6CPTvY1L   MATCHED    A cuttlefish bone cut with a jewler's saw
ann_506_ad_20.html        1Y7yNJZYT56O4DrPwE-mMIt3HdMJIUbs-   MATCHED    Six halves of cuttlefish bones
ann_506_ad_20.html        1zcto57IKo81XI98UnRi885JT_1FZANeG   MATCHED    Cuttlefish bone with a circular impression of a ri...
ann_506_ad_20.html        1QUDzeen2vFMesuEj2eDCSpDSYj7vRUP6   MATCHED    Cuttlefish bone with an indentation of a cross in ...
ann_506_ad_20.html        1KWDLXlcxfnr9Yf3zgU4kzv_gpeFZz70m   MATCHED    Cast of mold in cuttlefish filled with metal
ann_506_ad_20.html        1GGVuZ4HrishkBnmDdbJCFI5IyJDVDmpP   MATCHED    Seperating two halves of a mold
ann_506_ad_20.html        1cmpSPTiTgaNsTvO5Mter3ySEzV6MUlWV   MATCHED    Cuttlefish bone mold filled with sulfur
ann_506_ad_20.html        1BRJSUeAW9bF7o7Zl82KVuABHEnqyM6Kc   MATCHED    Cuttlefish mold with charcoal dusting and a few sm...
ann_506_ad_20.html        1hnKUDzZhAmNQ2tpZhdLi-eBXMDAq39iL   MATCHED    Broken pieces of a sulfur cast ring
ann_506_ad_20.html        1K_MGNuOwcdvX9IVkB2VEST8NUineS03E   MATCHED    Series of images of heating paper and comparing th...
ann_506_ad_20.html        11MWlYtvPrjoKv8lZmChCUlQ8oIlYroL6   MATCHED    Cast of a ring next to the cuttlefish bone mold
ann_506_ad_20.html        1h8SkWWsm_wuFH0i0E382q3-MBSdNFPFX   MATCHED    Cuttlefish bone with ring impression in it and sma...
ann_506_ad_20.html        1uonGm82rhzCF4uEdM290Won5qQWo4c5S   MATCHED    Undamaged cuttlefish bone mold with tin cast insid...
ann_506_ad_20.html        1jMHVg-4JTn9CNgiq9LU9mAcCPKuqhlJt   MATCHED    Undamaged cuttlefish bone mold after second castin...
ann_506_ad_20.html        1HKbLkM6pmv0E-jqeqS_F_D9tb0pGFkhh   MATCHED    Molten gold being poured into a mold
ann_506_ad_20.html        1w82pt002vgi5Z5QBEMLlVFxxzWAzDEh9   MATCHED    Cuttlefish bone cast with a scorched ring around w...
ann_506_ad_20.html        1Cd9vUWWDmOLoBcdXGPKnZBN1Aj2pP4TO   MATCHED    Gold cross inside a blackened cuttlefish bone mold
ann_506_ad_20.html        1dwtO47lCWouq4traGORuJk1TntZJLf8d   MATCHED    Gold cross cast
ann_506_ad_20.html        1bEb6cGt9-fCGl_nc5U0lePbCYz4MegNE   MATCHED    Eight blackened cuttlefish mold halves
ann_506_ad_20.html        1ZNcO3PVslmH4WtSBJHngBwYUVj2faHj_   MATCHED    Most of a golden ring in front of a blackened mold
ann_506_ad_20.html        1eeX1gYtaqlEx_d_4x4cBb8x3JAchTcGu   MATCHED    Burnt cuttlefish mold with pieces of a gold ring i...
ann_506_ad_20.html        1O3Q4kWNOhOpt4SrQp7vzq1Zt99oUAHv_   MATCHED    Burnt cuttlefish mold with pieces of a gold ring i...
ann_506_ad_20.html        1u891AAs-3524EJzZJSALoJUnuQiUMDcD   MATCHED    Gold ring cast from a cuttlefish bone mold
ann_506_ad_20.html        1Zs0TOKugVldcMm2g_jsTYxKm9xs48KwZ   MATCHED    Decorated 16th century silver and gold necklace
ann_506_ad_20.html        1_DIQWIbGV8FwHRMGOJ94hbsQhwOtA0QJ   MATCHED    Detail of a necklace
ann_507_ad_20.html        1lpvZvZNPMEiTg3y6Q0ExyO8kEiA8-4Up   MATCHED    A pair of navel oranges, valencia oranges, and tan...
ann_507_ad_20.html        13nfhZA52NFKOgCpXUelVLt-ttjc_Sm1B   MATCHED    Three piles of orange peels of different colors
ann_507_ad_20.html        1o6IHWRdNToQMsindtagHfcvbzG4FiWhn   MATCHED    Ground up orange peel in a mortar and pestle
ann_507_ad_20.html        1TW7ehE4fN7m8s69__j1rEMpOz5JgHHc0   MATCHED    Three beakers with a yellow mixture of orange peel...
ann_507_ad_20.html        189xDMGXt18uy0o-U1eS-KJ3izahmkJ6L   MATCHED    Three beakers with yellow mixture surrounded by pa...
ann_507_ad_20.html        1F7lJBg6evo2KvQ6K71HzazVZ9SkfrIRT   MATCHED    Yellow mixture in a metal dish above a stovetop
ann_507_ad_20.html        1YSD3g8K3-QOjhzt45iru2t3z2SRe3wa_   MATCHED    Small saucepan on hotplate with yellow mixture smo...
ann_507_ad_20.html        1S6mF6-RHZvcvjEs2qfqjPQN_2P3bWc67   MATCHED    Black char at bottom of a metal cup
ann_507_ad_20.html        1UcS2YU0cNY_R7TQb26j_YArFsxvHSfW0   MATCHED    Yellow mixture with brown spots on a ceramic plate...
ann_507_ad_20.html        1Kc_Dmece384SC5-UTkfSntwBDlizjvws   MATCHED    Partially burnt yellow mixture in a metal bowl abo...
ann_507_ad_20.html        16CTS0gH2aR-d0ssYYqIlp4bTcWawtho4   MATCHED    Yellow mixture with a grainy texture on a stone su...
ann_507_ad_20.html        17jgzWKnUaITEyY6acMNqEiWnfQbzfT4c   MATCHED    Light yellow color on a stuco design
ann_507_ad_20.html        1P_v4Se_WkePJiftw8vtZL2zbq5LEyo7W   MATCHED    Fine yellow powder in a mortar and pestle
ann_507_ad_20.html        1x5Vb2-lfmO0SBTSIb4MwKm7PX4_U07EO   MATCHED    Bright yellow paint on a  stucco background
ann_511_ad_20.html        1o-7HeOHIPO09E8QLtpp-FhoryQN4hDfX   MATCHED    Decorative silver object
ann_511_ad_20.html        1dNO5kE-op7x6Gu51OR8vuHZ81kqjUkp0   MATCHED    Deatailed silver decorative object
ann_511_ad_20.html        18t7jpmraYkUN-nhCnffsMY8SnjTFe8Zp   MATCHED    Detailed cast including leaves and animals
ann_511_ad_20.html        1OafD0gPki15t4vhJhRV3kiE0uAbfsUWK   MATCHED    Silver box with detailed casts of animals on lid
ann_511_ad_20.html        1Uim4mHL9pLH1XB4rTRDg_AiDpEy-cx6N   MATCHED    Page of manuscript
ann_511_ad_20.html        186zOGn9l6YcqPvTgsdqCc4_DaK8U9SUX   MATCHED    Lifecast of spider
ann_511_ad_20.html        1O4T9xxcy1D_s2RVx_U154k9GCUCinQud   MATCHED    Page of manuscript
ann_511_ad_20.html        1NeTcpjnxErDdyYTSFYDU7wC5zJXW_ffq   MATCHED    Page of manuscript
ann_511_ad_20.html        1rAnS-SBbjNFESMr4_O2m_bz-2KTmVuXS   MATCHED    Page of manuscript including depiction of a lifeca...
ann_511_ad_20.html        1721dQGd72IBIoWry6XttFeZckQvQkAh5   MATCHED    Page of manuscript including depiction of a lifeca...
ann_511_ad_20.html        12UF48pxY6EFMLyZ9kCYklfOQ8wwyUlXt   MATCHED    Lifecast of a lizard
ann_511_ad_20.html        1XghdTkRtNRKKlIjhU-8RPJwCLlEJl5z9   MATCHED    Detail of a lifecast of a lizard
ann_511_ad_20.html        1NfERejZkAanXK73Fug9fkR6pEOcXiMgI   MATCHED    Lifecast of a frog
ann_511_ad_20.html        1zmHJX-zCVGf6uWaIMkOcDCvXp9kNXjw0   MATCHED    Detail of a part of a lifecast of a frog
ann_511_ad_20.html        1VvyggnWIKRmVptc3_KM2606nhS6NUy9b   MATCHED    Clay base and walls with object and supports withi...
ann_511_ad_20.html        1LNoJobr6qDGXNj4yJwXsOAV_Tlsh2xum   MATCHED    Pansies covered in butter
ann_511_ad_20.html        16dw0kP_SoRXo7nAkBs08nPOtUepIpnh6   MATCHED    Silver cast of pansies
ann_511_ad_20.html        1S-aykoZsCoxJzcTHnAa6dgExRRLi8WeW   MATCHED    Silver cast of pansies
ann_511_ad_20.html        1oe1vxFbpZFX6pz-vI02dmdIgDXHDoNvS   MATCHED    Silver lifecast of cicadas
ann_511_ad_20.html        1rN3OBTbBlEKnXY4SAAKpKSge1Oawu8wN   MATCHED    Detail of wings on lifecast of cicadas
ann_511_ad_20.html        1pYCbBoMc8OlzMvLQaqacWixlnLiS1DgV   MATCHED    Bronze lifecast of various animals
ann_511_ad_20.html        1Gor256zkQWlE_fpNJJuslY7lfOwAVEi5   MATCHED    Bronze lifecast of several reptiles
ann_511_ad_20.html        11cH2elp7I9kiIC2yR4lPpfbmHLfxQxft   MATCHED    Bronze lifecast of several reptiles
ann_511_ad_20.html        1qfJoUQ96G63Wj2tD596XD5AK0TGuGiHF   MATCHED    Lifecast of a snake
ann_511_ad_20.html        1uOpLu6V8gkD0pyj-dufKtjDVg42joWeQ   MATCHED    Manuscript page depicting a lifecasting method
ann_511_ad_20.html        1dDQKiow3B9Xc2sgIQxtonT2wsreHtqfT   MATCHED    Manuscript page depicting a lifecasting method
ann_511_ad_20.html        1vCwBx--LDQRG2MCIOzlO2zd9Nz3pKFgg   MATCHED    Manuscript page depicting a lifecasting method
